628.87, 42.12
945.02, 31.86
632.57, 39.77
1078.53, 30.98
1078.53, 30.98
632.57, 39.77
684.75, 44.47
642.20, 40.75
1078.53, 30.98
632.57, 39.77
1078.53, 30.98
632.57, 39.77
684.75, 44.47
642.20, 40.75
684.75, 44.47
684.75, 44.47
