1136.52, 134.92
3454.90, 66.10
1033.61, 127.76
3454.90, 66.10
1047.22, 121.05
1136.52, 134.92
3454.90, 66.10
1033.61, 127.76
1136.52, 134.92
1047.22, 121.05
1149.79, 132.01
1100.27, 127.70
1155.71, 122.25
1072.87, 133.12
3454.90, 66.10
1033.61, 127.76
