1084.36, 100.75
2918.53, 55.98
1091.62, 104.45
2918.53, 55.98
1178.40, 100.27
1084.36, 100.75
2918.53, 55.98
1091.62, 104.45
1084.36, 100.75
1178.40, 100.27
1097.33, 109.80
1118.55, 108.38
1022.07, 105.96
1090.90, 107.27
2918.53, 55.98
1091.62, 104.45
