292.65, 23.50
457.05, 16.36
295.57, 23.09
329.76, 22.67
292.65, 23.50
285.71, 23.82
335.64, 24.17
308.45, 23.36
292.65, 23.50
312.54, 19.67
312.54, 19.67
284.61, 21.16
295.90, 22.20
292.65, 23.50
316.38, 23.76
292.65, 23.50
315.62, 19.46
312.87, 20.19
312.87, 20.19
284.61, 21.16
285.96, 22.79
259.57, 19.55
295.90, 22.20
308.45, 23.36
335.64, 24.17
292.65, 23.50
295.90, 22.20
292.65, 23.50
292.65, 23.50
299.86, 22.28
312.54, 19.67
294.45, 19.81
400.46, 18.46
