645.10, 67.18
1573.83, 35.68
630.87, 68.50
656.71, 61.39
665.31, 61.06
654.23, 69.55
630.64, 64.69
664.07, 60.53
734.91, 55.14
612.87, 73.23
637.00, 70.03
618.16, 70.85
621.21, 68.69
668.44, 63.15
655.68, 62.59
618.72, 59.53
741.74, 50.98
629.54, 66.09
659.41, 70.43
657.85, 72.27
619.51, 69.62
607.30, 67.32
618.57, 64.84
635.23, 67.01
652.16, 67.14
678.80, 71.82
629.56, 69.95
573.59, 63.39
649.95, 66.05
634.08, 58.33
651.59, 58.57
661.31, 56.68
913.88, 42.77
